6111.3,0.37515,6111.3,0.34395
6122.6,0.37539,6122.6,0.34429
6134,0.37563,6134,0.34464
6145.4,0.37588,6145.4,0.34498
6156.8,0.37612,6156.8,0.34532
6168.2,0.37635,6168.2,0.34566
6179.5,0.37659,6179.5,0.346
6190.9,0.37683,6190.9,0.34633
6202.3,0.37706,6202.3,0.34667
6213.7,0.3773,6213.7,0.347
6225.1,0.37753,6225.1,0.34733
6236.4,0.37776,6236.4,0.34766
6247.8,0.37799,6247.8,0.34799
6259.2,0.37822,6259.2,0.34832
6270.6,0.37845,6270.6,0.34864
6282,0.37867,6282,0.34897
6293.4,0.37889,6293.4,0.34929
6304.7,0.37912,6304.7,0.34961
6316.1,0.37934,6316.1,0.34993
6327.5,0.37956,6327.5,0.35025
6338.9,0.37978,6338.9,0.35056
6350.3,0.37999,6350.3,0.35088
6361.6,0.38021,6361.6,0.35119
6373,0.38042,6373,0.35151
6384.4,0.38063,6384.4,0.35182
6395.8,0.38085,6395.8,0.35213
6407.2,0.38105,6407.2,0.35243
6418.5,0.38126,6418.5,0.35274
6429.9,0.38147,6429.9,0.35305
6441.3,0.38168,6441.3,0.35335
6452.7,0.38188,6452.7,0.35365
6464.1,0.38208,6464.1,0.35395
6475.4,0.38229,6475.4,0.35425
6486.8,0.38249,6486.8,0.35455
6498.2,0.38268,6498.2,0.35484
6509.6,0.38288,6509.6,0.35514
6521,0.38308,6521,0.35543
6532.3,0.38327,6532.3,0.35572
6543.7,0.38347,6543.7,0.35601
6555.1,0.38366,6555.1,0.3563
6566.5,0.38385,6566.5,0.35659
6577.9,0.38404,6577.9,0.35687
6589.2,0.38423,6589.2,0.35716
6600.6,0.38442,6600.6,0.35744
6612,0.3846,6612,0.35772
6623.4,0.38479,6623.4,0.358
6634.8,0.38497,6634.8,0.35828
6646.1,0.38515,6646.1,0.35855
6657.5,0.38533,6657.5,0.35883
6668.9,0.38551,6668.9,0.3591
6680.3,0.38569,6680.3,0.35937
6691.7,0.38587,6691.7,0.35964
6703,0.38604,6703,0.35991
6714.4,0.38622,6714.4,0.36018
6725.8,0.38639,6725.8,0.36044
6737.2,0.38656,6737.2,0.36071
6748.6,0.38674,6748.6,0.36097
6759.9,0.38691,6759.9,0.36124
6771.3,0.38707,6771.3,0.36151
6782.7,0.38724,6782.7,0.36177
6794.1,0.38741,6794.1,0.36204
6805.5,0.38757,6805.5,0.3623
6816.8,0.38774,6816.8,0.36257
6828.2,0.3879,6828.2,0.36283
6839.6,0.38806,6839.6,0.36309
6851,0.38822,6851,0.36335
6862.4,0.38839,6862.4,0.36361
6873.7,0.38855,6873.7,0.36387
6885.1,0.3887,6885.1,0.36412
6896.5,0.38886,6896.5,0.36438
6907.9,0.38902,6907.9,0.36463
6919.3,0.38917,6919.3,0.36488
6930.7,0.38933,6930.7,0.36513
6942,0.38948,6942,0.36538
6953.4,0.38963,6953.4,0.36563
6964.8,0.38979,6964.8,0.36588
6976.2,0.38994,6976.2,0.36613
6987.6,0.39009,6987.6,0.36637
6998.9,0.39023,6998.9,0.36661
7010.3,0.39038,7010.3,0.36686
7021.7,0.39053,7021.7,0.3671
7033.1,0.39067,7033.1,0.36734
7044.5,0.39082,7044.5,0.36758
7055.8,0.39096,7055.8,0.36782
7067.2,0.3911,7067.2,0.36805
7078.6,0.39124,7078.6,0.36829
7090,0.39139,7090,0.36852
7101.4,0.39153,7101.4,0.36876
7112.7,0.39166,7112.7,0.36899
7124.1,0.3918,7124.1,0.36922
7135.5,0.39194,7135.5,0.36945
7146.9,0.39207,7146.9,0.36968
7158.3,0.39221,7158.3,0.36991
7169.6,0.39234,7169.6,0.37013
7181,0.39248,7181,0.37036
7192.4,0.39261,7192.4,0.37058
7203.8,0.39274,7203.8,0.37081
7215.2,0.39287,7215.2,0.37103
7226.5,0.393,7226.5,0.37125
7237.9,0.39313,7237.9,0.37147
7249.3,0.39326,7249.3,0.37169
7260.7,0.39338,7260.7,0.3719
7272.1,0.39351,7272.1,0.37212
7283.4,0.39364,7283.4,0.37234
7294.8,0.39376,7294.8,0.37255
7306.2,0.39389,7306.2,0.37276
7317.6,0.39401,7317.6,0.37297
7329,0.39413,7329,0.37318
7340.3,0.39425,7340.3,0.37339
7351.7,0.39437,7351.7,0.3736
7363.1,0.39449,7363.1,0.37381
7374.5,0.39461,7374.5,0.37401
7385.9,0.39473,7385.9,0.37422
7397.2,0.39485,7397.2,0.37442
7408.6,0.39496,7408.6,0.37463
7420,0.39508,7420,0.37483
7431.4,0.3952,7431.4,0.37503
7442.8,0.39531,7442.8,0.37523
7454.1,0.39542,7454.1,0.37543
7465.5,0.39554,7465.5,0.37562
7476.9,0.39565,7476.9,0.37582
7488.3,0.39576,7488.3,0.37601
7499.7,0.39587,7499.7,0.37621
7511.1,0.39598,7511.1,0.3764
7522.4,0.39609,7522.4,0.37659
7533.8,0.3962,7533.8,0.37678
7545.2,0.3963,7545.2,0.37697
7556.6,0.39641,7556.6,0.37716
7568,0.39652,7568,0.37735
7579.3,0.39662,7579.3,0.37753
7590.7,0.39673,7590.7,0.37772
7602.1,0.39683,7602.1,0.3779
7613.5,0.39694,7613.5,0.37809
7624.9,0.39704,7624.9,0.37827
7636.2,0.39714,7636.2,0.37845
7647.6,0.39724,7647.6,0.37863
7659,0.39734,7659,0.37881
7670.4,0.39744,7670.4,0.37899
7681.8,0.39754,7681.8,0.37917
7693.1,0.39764,7693.1,0.37935
7704.5,0.39774,7704.5,0.37952
7715.9,0.39784,7715.9,0.3797
7727.3,0.39794,7727.3,0.37988
7738.7,0.39803,7738.7,0.38005
7750,0.39813,7750,0.38023
7761.4,0.39822,7761.4,0.3804
7772.8,0.39832,7772.8,0.38058
7784.2,0.39841,7784.2,0.38075
7795.6,0.39851,7795.6,0.38092
7806.9,0.3986,7806.9,0.38109
7818.3,0.39869,7818.3,0.38126
7829.7,0.39878,7829.7,0.38143
7841.1,0.39887,7841.1,0.38159
7852.5,0.39897,7852.5,0.38176
7863.8,0.39906,7863.8,0.38193
7875.2,0.39915,7875.2,0.38209
7886.6,0.39924,7886.6,0.38226
7898,0.39932,7898,0.38242
7909.4,0.39941,7909.4,0.38258
7920.7,0.3995,7920.7,0.38274
7932.1,0.39959,7932.1,0.38291
7943.5,0.39967,7943.5,0.38307
7954.9,0.39976,7954.9,0.38322
7966.3,0.39985,7966.3,0.38338
7977.6,0.39993,7977.6,0.38354
7989,0.40002,7989,0.3837
8000.4,0.4001,8000.4,0.38385
8011.8,0.40019,8011.8,0.38401
8023.2,0.40027,8023.2,0.38416
8034.5,0.40035,8034.5,0.38432
8045.9,0.40043,8045.9,0.38447
8057.3,0.40052,8057.3,0.38462
8068.7,0.4006,8068.7,0.38477
8080.1,0.40068,8080.1,0.38492
8091.5,0.40076,8091.5,0.38507
8102.8,0.40084,8102.8,0.38522
8114.2,0.40092,8114.2,0.38537
8125.6,0.401,8125.6,0.38551
8137,0.40108,8137,0.38566
8148.4,0.40115,8148.4,0.38581
8159.7,0.40122,8159.7,0.38595
8171.1,0.4013,8171.1,0.38609
8182.5,0.40137,8182.5,0.38624
8193.9,0.40144,8193.9,0.38638
8205.3,0.40151,8205.3,0.38652
